unique.id,cited.species,gender,considered.species,country,admin2,admin3,locality,col.start.year,col.finish.year,1.year.monthly?,lon_orig,lat_orig,mun_geocod,mun_lon,mun_lat,area.mun.km,lon_dec,lat_dec,coord.prec,loc_type_wieczorek,fonte das coordenadas,ref,year_of_pub,obs,n
6080,L. neivai,,L_neivai,Brazil,São Paulo,Pedro de Toledo,"Rua Tupi, Centro",2000,2000,0,,,3537206,-47.229076,-24.272801,670.44,-47.229076,-24.272801,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),,,
6081,L. intermedia,,L_intermedia,Brazil,São Paulo,Pedro de Toledo,São Lourencinho,1994,,,,,3537206,-47.229076,-24.272801,670.44,-47.2358,-24.2768,2,,,Silva & Gomes 2001,2001,"Written in Portuguese, should be rechecked for additionational information",
6082,L. migonei,,L_migonei,Brazil,São Paulo,Pedro de Toledo,São Lourencinho,1994,,,,,3537206,-47.229076,-24.272801,670.44,-47.2358,-24.2768,2,,,Silva & Gomes 2001,2001,"Written in Portuguese, should be rechecked for additionational information",
6083,L. intermedia,,L_intermedia,Brazil,São Paulo,Pedro de Toledo,Três Barras,1999,1999,0,,,3537206,-47.229076,-24.272801,670.44,-47.229076,-24.272801,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),,,
6084,L. neivai,,L_neivai,Brazil,São Paulo,Pedro de Toledo,Três Barras,1999,1999,0,,,3537206,-47.229076,-24.272801,670.44,-47.229076,-24.272801,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),,,
6085,L. migonei,,L_migonei,Brazil,São Paulo,Penápolis,,NA (before 1978),NA (before 1978),0,,,3537305,-50.073036,-21.418383,711.314,-50.073036,-21.418383,3,,IBGE 2015 (Municipality admin center),Martins et al. 1978,1978,,
6087,L. whitmani,,L_whitmani,Brazil,São Paulo,Penápolis,,NA (before 1978),NA (before 1978),0,,,3537305,-50.073036,-21.418383,711.314,-50.073036,-21.418383,3,,IBGE 2015 (Municipality admin center),Martins et al. 1978,1978,,
6092,L. whitmani,,L_whitmani,Brazil,São Paulo,Pereira Barreto,Lussanvira,NA (before 1978),NA (before 1978),0,,,3537404,-51.106661,-20.636669,974.247,-51.1107,-20.7349,2,,Google Earth,Martins et al. 1978,1978,,
6094,L. whitmani,,L_whitmani,Brazil,São Paulo,Pereira Barreto,,NA (before 1978),NA (before 1978),0,,,3537404,-51.106661,-20.636669,974.247,-51.106661,-20.636669,3,,IBGE 2015 (Municipality admin center),Martins et al. 1978,1978,,
6097,L. migonei,,L_migonei,Brazil,São Paulo,Piedade,,NA (before 1978),NA (before 1978),0,,,3537800,-47.418015,-23.714202,746.868,-47.418015,-23.714202,3,,IBGE 2015 (Municipality admin center),Martins et al. 1978,1978,,
6103,L. whitmani,,L_whitmani,Brazil,São Paulo,Pindorama,,NA (before 1978),NA (before 1978),0,,,3538105,-48.905638,-21.185988,184.825,-48.905638,-21.185988,3,,IBGE 2015 (Municipality admin center),Martins et al. 1978,1978,,
6105,L. migonei,,L_migonei,Brazil,São Paulo,Piraju,Faz. Neblina,1994,1994,0,,,3538808,-49.383974,-23.192991,504.591,-49.383974,-23.192991,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),,,
6106,L. whitmani,,L_whitmani,Brazil,São Paulo,Piraju,Morada do Sul,1993,1993,0,,,3538808,-49.383974,-23.192991,504.591,-49.383974,-23.192991,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),,,
6107,L. migonei,,L_migonei,Brazil,São Paulo,Piraju,,NA (before 1978),NA (before 1978),0,,,3538808,-49.383974,-23.192991,504.591,-49.383974,-23.192991,3,,IBGE 2015 (Municipality admin center),Martins et al. 1978,1978,,
6109,L. whitmani,,L_whitmani,Brazil,São Paulo,Piraju,,1996,1996,0,,,3538808,-49.383974,-23.192991,504.591,-49.383974,-23.192991,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),,,
6112,L. whitmani,,L_whitmani,Brazil,São Paulo,Pirajuí,,NA (before 1978),NA (before 1978),0,,,3538907,-49.456642,-21.993447,823.758,-49.456642,-21.993447,3,,IBGE 2015 (Municipality admin center),Martins et al. 1978,1978,,
6114,L. longipalpis,,L_longipalpis,Brazil,São Paulo,Pirapora do Bom Jesus,B. Arado ?,1972,1972,0,,,3539103,-47.000968,-23.397523,108.489,-47.000968,-23.397523,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),,,
6115,L. neivai,,L_neivai,Brazil,São Paulo,Pirapora do Bom Jesus,B. Arado ?,1970,1970,0,,,3539103,-47.000968,-23.397523,108.489,-47.000968,-23.397523,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),,,
6116,L. longipalpis,,L_longipalpis,Brazil,São Paulo,Pirapora do Bom Jesus,,1970,1970,0,,,3539103,-47.000968,-23.397523,108.489,-47.000968,-23.397523,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),,,
6117,L. longipalpis,,L_longipalpis,Brazil,São Paulo,Pirapora do Bom Jesus,,NA (before 1978),NA (before 1978),0,,,3539103,-47.000968,-23.397523,108.489,-47.000968,-23.397523,3,,IBGE 2015 (Municipality admin center),Martins et al. 1978,1978,,
6121,L. neivai,,L_neivai,Brazil,São Paulo,Pirapora do Bom Jesus,,1993,1993,0,,,3539103,-47.000968,-23.397523,108.489,-47.000968,-23.397523,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),,,
6122,L. neivai,,L_neivai,Brazil,São Paulo,Pirapora do Bom Jesus,,1985,,,,,3539103,-47.000968,-23.397523,108.489,-47.000968,-23.397523,3,,IBGE 2015 (Municipality admin center),Sucen 2005,2005,"Written in Portuguese, should be rechecked for additionational information",
6123,L. whitmani,,L_whitmani,Brazil,São Paulo,Pirapora do Bom Jesus,,1993,1993,0,,,3539103,-47.000968,-23.397523,108.489,-47.000968,-23.397523,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),,,
6130,L. migonei,,L_migonei,Brazil,São Paulo,Pompéia,,NA (before 1978),NA (before 1978),0,,,3540002,-50.176028,-22.106146,784.674,-50.176028,-22.106146,3,,IBGE 2015 (Municipality admin center),Martins et al. 1978,1978,,
6132,L. whitmani,,L_whitmani,Brazil,São Paulo,Pompéia,,NA (before 1978),NA (before 1978),0,,,3540002,-50.176028,-22.106146,784.674,-50.176028,-22.106146,3,,IBGE 2015 (Municipality admin center),Martins et al. 1978,1978,,
6136,L. migonei,,L_migonei,Brazil,São Paulo,Porto Feliz,,NA (before 1978),NA (before 1978),0,,,3540606,-47.524597,-23.214412,556.692,-47.524597,-23.214412,3,,IBGE 2015 (Municipality admin center),Martins et al. 1978,1978,,
6139,L. neivai,,L_neivai,Brazil,São Paulo,Porto Ferreira,Cabriteiro e Mata do Procópio,1992,1992,0,,,3540705,-47.48141,-21.858363,244.906,-47.48141,-21.858363,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),,,
6141,L. whitmani,,L_whitmani,Brazil,São Paulo,Presidente Alves,,NA (before 1978),NA (before 1978),0,,,3541109,-49.439149,-22.103674,286.642,-49.439149,-22.103674,3,,IBGE 2015 (Municipality admin center),Martins et al. 1978,1978,,
6145,L. neivai,,L_neivai,Brazil,São Paulo,Presidente Epitácio,EPR: edge of Peixe river,1997,,,,,3541307,-52.115276,-21.768782,1260.281,-51.979797,-21.542851,1,coordinates,Cited in ref,Gomes et al. 2012,2012,original coordinates in UTM,
6148,L. neivai,,L_neivai,Brazil,São Paulo,Presidente Epitácio,JBSF: JB's small farm,1997,,,,,3541307,-52.115276,-21.768782,1260.281,-52.007663,-21.647236,1,coordinates,Cited in ref,Gomes et al. 2012,2012,original coordinates in UTM,
6149,L. neivai,,L_neivai,Brazil,São Paulo,Presidente Epitácio,L: Lagoinha,1997,,,,,3541307,-52.115276,-21.768782,1260.281,-52.028718,-21.659366,1,coordinates,Cited in ref,Gomes et al. 2012,2012,original coordinates in UTM,
6151,L. neivai,,L_neivai,Brazil,São Paulo,Presidente Epitácio,UFG: Urban Forest Garden,1997,,,,,3541307,-52.115276,-21.768782,1260.281,-52.097152,-21.759518,1,coordinates,Cited in ref,Gomes et al. 2012,2012,original coordinates in UTM,
6153,L. migonei,,L_migonei,Brazil,São Paulo,Presidente Epitácio,,NA (before 1978),NA (before 1978),0,,,3541307,-52.115276,-21.768782,1260.281,-52.115276,-21.768782,3,,IBGE 2015 (Municipality admin center),Martins et al. 1978,1978,,
6156,L. whitmani,,L_whitmani,Brazil,São Paulo,Presidente Prudente,Teodoro Sampaio,1971,1971,0,,,3541406,-51.386766,-22.122744,560.637,-51.386766,-22.122744,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),,,
6159,L. migonei,,L_migonei,Brazil,São Paulo,Presidente Prudente,,NA (before 1978),NA (before 1978),0,,,3541406,-51.386766,-22.122744,560.637,-51.386766,-22.122744,3,,IBGE 2015 (Municipality admin center),Martins et al. 1978,1978,,
6161,L. whitmani,,L_whitmani,Brazil,São Paulo,Presidente Prudente,,NA (before 1978),NA (before 1978),0,,,3541406,-51.386766,-22.122744,560.637,-51.386766,-22.122744,3,,IBGE 2015 (Municipality admin center),Martins et al. 1978,1978,,
6163,L. migonei,,L_migonei,Brazil,São Paulo,Presidente Venceslau,,NA (before 1978),NA (before 1978),0,,,3541505,-51.840259,-21.87594,755.203,-51.840259,-21.87594,3,,IBGE 2015 (Municipality admin center),Martins et al. 1978,1978,,
6165,L. whitmani,,L_whitmani,Brazil,São Paulo,Presidente Venceslau,,NA (before 1978),NA (before 1978),0,,,3541505,-51.840259,-21.87594,755.203,-51.840259,-21.87594,3,,IBGE 2015 (Municipality admin center),Martins et al. 1978,1978,,
6173,L. migonei,,L_migonei,Brazil,São Paulo,Rancharia,,NA (before 1978),NA (before 1978),0,,,3542206,-50.890212,-22.228451,1587.498,-50.890212,-22.228451,3,,IBGE 2015 (Municipality admin center),Martins et al. 1978,1978,,
6175,L. whitmani,,L_whitmani,Brazil,São Paulo,Rancharia,,NA (before 1978),NA (before 1978),0,,,3542206,-50.890212,-22.228451,1587.498,-50.890212,-22.228451,3,,IBGE 2015 (Municipality admin center),Martins et al. 1978,1978,,
6177,L. migonei,,L_migonei,Brazil,São Paulo,Regente Feijó,,NA (before 1978),NA (before 1978),0,,,3542404,-51.303149,-22.220234,263.28,-51.303149,-22.220234,3,,IBGE 2015 (Municipality admin center),Martins et al. 1978,1978,,
6179,L. whitmani,,L_whitmani,Brazil,São Paulo,Regente Feijó,,NA (before 1978),NA (before 1978),0,,,3542404,-51.303149,-22.220234,263.28,-51.303149,-22.220234,3,,IBGE 2015 (Municipality admin center),Martins et al. 1978,1978,,
6197,L. longipalpis,,L_longipalpis,Brazil,São Paulo,Salto de Pirapora,Bairro do Arado,1970,,,,,3545308,-47.57468,-23.649132,280.697,-47.57468,-23.649132,3,,IBGE 2015 (Municipality admin center),Forattini 1970,1970,,
6198,L. longipalpis,,L_longipalpis,Brazil,São Paulo,Salto de Pirapora,S Pirapora,1971,1971,0,,,3545308,-47.57468,-23.649132,280.697,-47.57468,-23.649132,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),,,
6199,L. whitmani,,L_whitmani,Brazil,São Paulo,Salto de Pirapora,"Salto de Piraopora, 30  Piraporão Velho, zona rural",1994,1994,0,,,3545308,-47.57468,-23.649132,280.697,-47.57468,-23.649132,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),,,
6212,L. migonei,,L_migonei,Brazil,São Paulo,Santo Anastácio,,NA (before 1978),NA (before 1978),0,,,3547700,-51.649892,-21.973021,552.876,-51.649892,-21.973021,3,,IBGE 2015 (Municipality admin center),Martins et al. 1978,1978,,
6213,L. whitmani,,L_whitmani,Brazil,São Paulo,Santo Anastácio,,NA (before 1978),NA (before 1978),0,,,3547700,-51.649892,-21.973021,552.876,-51.649892,-21.973021,3,,IBGE 2015 (Municipality admin center),Martins et al. 1978,1978,,
6216,L. migonei,,L_migonei,Brazil,São Paulo,São João da Boa Vista,Faz Santa Helena,1982,1982,0,,,3549102,-46.796351,-21.972011,516.399,-46.796351,-21.972011,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),,,
6217,L. migonei,,L_migonei,Brazil,São Paulo,São João da Boa Vista,Faz. Sta Helena,1982,1982,0,,,3549102,-46.796351,-21.972011,516.399,-46.796351,-21.972011,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),,,
6221,L. migonei,,L_migonei,Brazil,São Paulo,São José do Rio Preto,,NA (before 1978),NA (before 1978),0,,,3549805,-49.381348,-20.812637,431.944,-49.381348,-20.812637,3,,IBGE 2015 (Municipality admin center),Martins et al. 1978,1978,,
6224,L. neivai,,L_neivai,Brazil,São Paulo,São José dos Campos,Vila Candida,1993,1993,0,,,3549904,-45.884175,-23.184062,1099.409,-45.9096,-23.1343,2,,,Collection data: USP (Galati),,,
6225,L. migonei,,L_migonei,Brazil,São Paulo,São José dos Campos,,NA (before 1978),NA (before 1978),0,,,3549904,-45.884175,-23.184062,1099.409,-45.884175,-23.184062,3,,IBGE 2015 (Municipality admin center),Martins et al. 1978,1978,,
6233,L. migonei,,L_migonei,Brazil,São Paulo,São Paulo,Butantã,1986,1986,0,,,3550308,-46.570383,-23.567387,1521.11,-46.72201,-23.56377,2,,Google Earth,Collection data: USP (Galati),,,
6238,L. migonei,,L_migonei,Brazil,São Paulo,São Paulo,HOC,1987,1987,0,,,3550308,-46.570383,-23.567387,1521.11,-46.71712,-23.56725,2,,Google Earth,Collection data: IBUT,,,
6239,L. whitmani,,L_whitmani,Brazil,São Paulo,São Paulo,Horto Florestal,1996,1996,0,,,3550308,-46.570383,-23.567387,1521.11,-46.71712,-23.56725,2,,Google Earth,Collection data: USP (Galati),,,
6240,L. migonei,,L_migonei,Brazil,São Paulo,São Paulo,Horto Oswaldo Cruz - Instituto Butantan,1988,1988,0,,,3550308,-46.570383,-23.567387,1521.11,-46.71712,-23.56725,2,,Google Earth,Collection data: IBUT,,,
6241,L. migonei,,L_migonei,Brazil,São Paulo,São Paulo,Horto Oswaldo Cruz - Instituto Butantan,1989,1989,0,,,3550308,-46.570383,-23.567387,1521.11,-46.71712,-23.56725,2,,Google Earth,Collection data: IBUT,,,
6242,L. migonei,,L_migonei,Brazil,São Paulo,São Paulo,"Instituto Butantan, Horto Oswaldo Cruz",1985,1985,0,,,3550308,-46.570383,-23.567387,1521.11,-46.71712,-23.56725,2,,Google Earth,Collection data: IBUT,,,
6243,L. migonei,,L_migonei,Brazil,São Paulo,São Paulo,"Instituto Butantan, Horto Oswaldo Cruz",1986,1986,0,,,3550308,-46.570383,-23.567387,1521.11,-46.71712,-23.56725,2,,Google Earth,Collection data: IBUT,,,
6244,L. migonei,,L_migonei,Brazil,São Paulo,São Paulo,"Instituto Butantan, Horto Oswaldo Cruz",1987,1987,0,,,3550308,-46.570383,-23.567387,1521.11,-46.71712,-23.56725,2,,Google Earth,Collection data: IBUT,,,
6248,L. neivai,,L_neivai,Brazil,São Paulo,São Paulo,Pacaembu,NA (before 1978),NA (before 1978),0,,,3550308,-46.570383,-23.567387,1521.11,-46.669,-23.5459,2,,,Martins et al. 1978,1978,,
6249,L. migonei,,L_migonei,Brazil,São Paulo,São Paulo,Parque da Cantareira,1995,1995,0,,,3550308,-46.570383,-23.567387,1521.11,-46.6083,-23.42257,2,,Google Earth,Collection data: USP (Galati),,,
6265,L. migonei,,L_migonei,Brazil,São Paulo,São Paulo,,NA (before 1978),NA (before 1978),0,,,3550308,-46.570383,-23.567387,1521.11,-46.570383,-23.567387,3,,IBGE 2015 (Municipality admin center),Martins et al. 1978,1978,,
6269,L. neivai,,L_neivai,Brazil,São Paulo,São Paulo,,NA (before 1978),NA (before 1978),0,,,3550308,-46.570383,-23.567387,1521.11,-46.72201,-23.56377,2,,,Martins et al. 1978,1978,,
6270,L. whitmani,,L_whitmani,Brazil,São Paulo,São Paulo,,NA (before 1978),NA (before 1978),0,,,3550308,-46.570383,-23.567387,1521.11,-46.570383,-23.567387,3,,IBGE 2015 (Municipality admin center),Martins et al. 1978,1978,,
6274,L. neivai,,L_neivai,Brazil,São Paulo,São Roque,Faz  São Joaquim,1990,1990,0,,,3550605,-47.135423,-23.530359,306.908,-47.135423,-23.530359,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),,,
6275,L. migonei,,L_migonei,Brazil,São Paulo,São Roque,Fazenda São Joaquim,1987,1987,0,,,3550605,-47.135423,-23.530359,306.908,-47.135423,-23.530359,3,,IBGE 2015 (Municipality admin center),Collection data: IBUT,,,
6276,L. migonei,,L_migonei,Brazil,São Paulo,São Roque,Fazenda São Joaquim,1988,1988,0,,,3550605,-47.135423,-23.530359,306.908,-47.135423,-23.530359,3,,IBGE 2015 (Municipality admin center),Collection data: IBUT,,,
6280,L. intermedia,,L_intermedia,Brazil,São Paulo,São Sebastião,Jaraguá,1995,,,"45º 25’ 42"" O","23º 42’ 48"" S",3550704,-45.40268,-23.806688,399.679,-45.428333,-23.713333,1,coordinates,Cited in ref,Brito et al. 2002,2002,,
6281,L. migonei,,L_migonei,Brazil,São Paulo,São Sebastião,Jaraguá,1995,,,"45º 25’ 42"" O","23º 42’ 48"" S",3550704,-45.40268,-23.806688,399.679,-45.428333,-23.713333,1,coordinates,Cited in ref,Brito et al. 2002,2002,,
6282,L. whitmani,,L_whitmani,Brazil,São Paulo,São Sebastião,Jaraguá,1995,,,"45º 25’ 42"" O","23º 42’ 48"" S",3550704,-45.40268,-23.806688,399.679,-45.428333,-23.713333,1,coordinates,Cited in ref,Brito et al. 2002,2002,,
6285,L. intermedia,,L_intermedia,Brazil,São Paulo,São Sebastião,,1993,,,45°21'00'' W,23°21'20'' S,3550704,-45.40268,-23.806688,399.679,-45.40268,-23.806688,3,,IBGE 2015 (Municipality admin center),Condino 2007,2007,"Written in Portuguese, should be rechecked for additionational information",
6286,L. migonei,,L_migonei,Brazil,São Paulo,São Sebastião,,1993,,,45°21'00'' W,23°21'20'' S,3550704,-45.40268,-23.806688,399.679,-45.40268,-23.806688,3,,IBGE 2015 (Municipality admin center),Condino 2007,2007,"Written in Portuguese, should be rechecked for additionational information",
6294,L. longipalpis,,L_longipalpis,Brazil,São Paulo,Socorro,,,,,,,3552106,-46.529212,-22.59203,449.029,-46.529212,-22.59203,3,,IBGE 2015 (Municipality admin center),Costa et al. 1997,1997,,
6297,L. migonei,,L_migonei,Brazil,São Paulo,Sorocaba,,NA (before 1978),NA (before 1978),0,,,3552205,-47.457853,-23.499323,450.382,-47.457853,-23.499323,3,,IBGE 2015 (Municipality admin center),Martins et al. 1978,1978,,
6300,L. migonei,,L_migonei,Brazil,São Paulo,Tamoio,,NA (before 1978),NA (before 1978),0,,,NA,NA,NA,NA,NA,NA,NA,,NA,Martins et al. 1978,1978,"Could not get coordinates – Could be “Jardim Tamoio” in Sao Paulo municipality, but not sure",
6301,L. migonei,,L_migonei,Brazil,São Paulo,Tanabi,,NA (before 1978),NA (before 1978),0,,,3553401,-49.64882,-20.625112,747.218,-49.64882,-20.625112,3,,IBGE 2015 (Municipality admin center),Martins et al. 1978,1978,,
6303,L. whitmani,,L_whitmani,Brazil,São Paulo,Tanabi,,NA (before 1978),NA (before 1978),0,,,3553401,-49.64882,-20.625112,747.218,-49.64882,-20.625112,3,,IBGE 2015 (Municipality admin center),Martins et al. 1978,1978,,
6313,L. neivai,,L_neivai,Brazil,São Paulo,Teodoro Sampaio,State Park Morro do Diabo,2000,,,52º 20’ W,22º 30’ S,3554300,-52.171195,-22.531007,1555.803,-52.1839,-22.6216,2,,,Alessi et al. 2009,2009,Map included in article,
6314,L. whitmani,,L_whitmani,Brazil,São Paulo,Teodoro Sampaio,State Park Morro do Diabo,2000,,,52º 20’ W,22º 30’ S,3554300,-52.171195,-22.531007,1555.803,-52.1839,-22.6216,2,,,Alessi et al. 2009,2009,Map included in article,
6315,L. migonei,,L_migonei,Brazil,São Paulo,Teodoro Sampaio,,1994,,,52°20',22°30',3554300,-52.171195,-22.531007,1555.803,-52.171195,-22.531007,3,,IBGE 2015 (Municipality admin center),Condino et al. 1998,1998,Two houses located 240m and 850m from semi-deciduous forest,
6317,L. neivai,,L_neivai,Brazil,São Paulo,Teodoro Sampaio,,1971,1971,0,,,3554300,-52.171195,-22.531007,1555.803,-52.171195,-22.531007,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),,,
6318,L. neivai,,L_neivai,Brazil,São Paulo,Teodoro Sampaio,,1994,,,52°20',22°30',3554300,-52.171195,-22.531007,1555.803,-52.171195,-22.531007,3,,IBGE 2015 (Municipality admin center),Condino et al. 1998,1998,Two houses located 240m and 850m from semi-deciduous forest,
6320,L. whitmani,,L_whitmani,Brazil,São Paulo,Teodoro Sampaio,,1971,1971,0,,,3554300,-52.171195,-22.531007,1555.803,-52.171195,-22.531007,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),,,
6321,L. whitmani,,L_whitmani,Brazil,São Paulo,Teodoro Sampaio,,1994,,,52°20',22°30',3554300,-52.171195,-22.531007,1555.803,-52.171195,-22.531007,3,,IBGE 2015 (Municipality admin center),Condino et al. 1998,1998,Two houses located 240m and 850m from semi-deciduous forest,
6323,L. migonei,,L_migonei,Brazil,São Paulo,Tietê,,NA (before 1978),NA (before 1978),0,,,3554508,-47.711473,-23.097889,404.396,-47.711473,-23.097889,3,,IBGE 2015 (Municipality admin center),Martins et al. 1978,1978,,
6326,L. migonei,,L_migonei,Brazil,São Paulo,Tupã,,NA (before 1978),NA (before 1978),0,,,3555000,-50.514006,-21.934822,627.986,-50.514006,-21.934822,3,,IBGE 2015 (Municipality admin center),Martins et al. 1978,1978,,
6328,L. whitmani,,L_whitmani,Brazil,São Paulo,Tupã,,NA (before 1978),NA (before 1978),0,,,3555000,-50.514006,-21.934822,627.986,-50.514006,-21.934822,3,,IBGE 2015 (Municipality admin center),Martins et al. 1978,1978,,
6330,L. intermedia,,L_intermedia,Brazil,São Paulo,Ubatuba,Camburi,1993,1993,0,,,3555406,-45.072091,-23.435965,723.883,-44.78306,-23.3685,2,,,Collection data: USP (Galati),,,
6331,L. intermedia,,L_intermedia,Brazil,São Paulo,Ubatuba,Ilha Anchieta,1993,1993,0,,,3555406,-45.072091,-23.435965,723.883,-45.06655,-23.54559,2,,,Collection data: USP (Galati),,,
6333,L. intermedia,,L_intermedia,Brazil,São Paulo,Ubatuba,,1993,,,45°04'08'' W,23°26'13'' S,3555406,-45.072091,-23.435965,723.883,-45.072091,-23.435965,3,,IBGE 2015 (Municipality admin center),Condino 2007,2007,"Written in Portuguese, should be rechecked for additionational information",
6334,L. migonei,,L_migonei,Brazil,São Paulo,Ubatuba,,1993,,,45°04'08'' W,23°26'13'' S,3555406,-45.072091,-23.435965,723.883,-45.072091,-23.435965,3,,IBGE 2015 (Municipality admin center),Condino 2007,2007,"Written in Portuguese, should be rechecked for additionational information",
6335,L. migonei,,L_migonei,Brazil,São Paulo,Una,,NA (before 1978),NA (before 1978),0,,,NA,NA,NA,NA,NA,NA,NA,,NA,Martins et al. 1978,1978,municipality name is wrong,
6336,L. migonei,,L_migonei,Brazil,São Paulo,Valparaíso,,NA (before 1978),NA (before 1978),0,,,3556305,-50.869308,-21.225575,857.661,-50.869308,-21.225575,3,,IBGE 2015 (Municipality admin center),Martins et al. 1978,1978,,
6338,L. whitmani,,L_whitmani,Brazil,São Paulo,Valparaíso,,NA (before 1978),NA (before 1978),0,,,3556305,-50.869308,-21.225575,857.661,-50.869308,-21.225575,3,,IBGE 2015 (Municipality admin center),Martins et al. 1978,1978,,
6342,L. migonei,,L_migonei,Brazil,São Paulo,Vera Cruz,,NA (before 1978),NA (before 1978),0,,,3556602,-49.821782,-22.224748,247.716,-49.821782,-22.224748,3,,IBGE 2015 (Municipality admin center),Martins et al. 1978,1978,,
6344,L. whitmani,,L_whitmani,Brazil,São Paulo,Vera Cruz,,NA (before 1978),NA (before 1978),0,,,3556602,-49.821782,-22.224748,247.716,-49.821782,-22.224748,3,,IBGE 2015 (Municipality admin center),Martins et al. 1978,1978,,
6348,L. longipalpis,,L_longipalpis,Brazil,Sergipe,Aracaju,,NA (before 1978),NA (before 1978),0,,,2800308,-37.048213,-10.907216,181.857,-37.048213,-10.907216,3,,IBGE 2015 (Municipality admin center),Martins et al. 1978,1978,,
6350,L. longipalpis,,L_longipalpis,Brazil,Sergipe,Indiaroba,Preguiça,1974,1974,0,,,2802809,-37.515095,-11.518507,314.71,-37.515095,-11.518507,3,,IBGE 2015 (Municipality admin center),Collection data: CPqRR (speciesLink),,,
6351,L. longipalpis,,L_longipalpis,Brazil,Sergipe,Indiaroba,,NA (before 1978),NA (before 1978),0,,,2802809,-37.515095,-11.518507,314.71,-37.515095,-11.518507,3,,IBGE 2015 (Municipality admin center),Martins et al. 1978,1978,,
6354,L. flaviscutellata,,L_flaviscutellata,Brazil,Tocantins,Araguacema,Rio Piranhas,1983,1983,0,,,1701903,-49.561813,-8.801803,2778.457,-49.561813,-8.801803,3,,IBGE 2015 (Municipality admin center),Collection data: INPA (Rui Freitas),,,
6355,L. whitmani,,L_whitmani,Brazil,Tocantins,Araguacema,Rio Piranhas,1983,1983,0,,,1701903,-49.561813,-8.801803,2778.457,-49.561813,-8.801803,3,,IBGE 2015 (Municipality admin center),Collection data: INPA (Rui Freitas),,,
6356,L. flaviscutellata,,L_flaviscutellata,Brazil,Tocantins,Araguacema,,1983,1983,0,,,1701903,-49.561813,-8.801803,2778.457,-49.561813,-8.801803,3,,IBGE 2015 (Municipality admin center),Collection data: INPA (Rui Freitas),,,
6358,L. longipalpis,,L_longipalpis,Brazil,Tocantins,Arraias,,NA (before 1978),NA (before 1978),0,,,1702406,-46.946107,-12.93442,5786.871,-46.946107,-12.93442,3,,IBGE 2015 (Municipality admin center),Martins et al. 1978,1978,originally listed as Goiás,
6359,L. whitmani,,L_whitmani,Brazil,Tocantins,Dianópolis,Rio de areias,1986,1987,,,,1707009,-46.820409,-11.625232,3217.313,-46.820409,-11.625232,3,,IBGE 2015 (Municipality admin center),Carvalho et al. 1989 ,1989,originally cited as Goiás,
6388,L. whitmani,,L_whitmani,Brazil,Tocantins,Itacajá,,1985,,,,,1710508,-47.768112,-8.390981,3051.36,-47.768112,-8.390981,3,,IBGE 2015 (Municipality admin center),Lustosa et al. 1986,1986,originally cited as Goiás,
6392,L. longipalpis,,L_longipalpis,Brazil,Tocantins,Monte do Carmo,Córrego da Cruz,1997,1997,0,,,1713601,-48.11042,-10.763542,3616.674,-48.108889,-10.763333,2,,Andrade Filho et al. 2001,Collection data: CPqRR (speciesLink),,,
6394,L. whitmani,,L_whitmani,Brazil,Tocantins,Monte do Carmo,Fazenda Arpuim,1986,1987,,,,1713601,-48.11042,-10.763542,3616.674,-48.11042,-10.763542,3,,IBGE 2015 (Municipality admin center),Carvalho et al. 1989 ,1989,originally cited as Goiás,
6395,L. flaviscutellata,,L_flaviscutellata,Brazil,Tocantins,Monte do Carmo,Fazenda Córrego da Cruz,1997,,,48°06'32''W,10°45'48''S,1713601,-48.11042,-10.763542,3616.674,-48.108889,-10.763333,2,,Cited in ref/Google Earth,Andrade Filho et al. 2001,2001,,
6396,L. flaviscutellata,,L_flaviscutellata,Brazil,Tocantins,Monte do Carmo,Fazenda Córrego da Cruz,1997,,,48°06'32''W,10°45'48''S,1713601,-48.11042,-10.763542,3616.674,-48.108889,-10.763333,2,,,Andrade Filho et al. 2001,2001,,
6398,L. longipalpis,,L_longipalpis,Brazil,Tocantins,Monte do Carmo,Fazenda Córrego da Cruz,1997,,,48°06'32''W,10°45'48''S,1713601,-48.11042,-10.763542,3616.674,-48.108889,-10.763333,2,,,Andrade Filho et al. 2001,2001,,
